"";"orgao";"uniorcam";"funcao";"subfuncao";"programa";"obsoleto1";"projativ";"rubrica";"recurso_vinculado";"contrapartida_recurso_vinculado";"numero_empenho";"data_empenho";"valor_empenho";"sinal_valor";"credor";"obsoleto2";"caracteristica_peculiar";"obsoleto3";"registro_precos";"obsoleto4";"numero_licitacao";"ano_licitacao";"historico_empenho";"forma_contratacao";"base_legal";"despesa_funcionario";"licitacao_compartilhada";"cnpj_orgao_gerenciador";"complemento_recurso_vinculado";"ano_empenho";"cnpj";"data_base";"data_geracao";"entidade"
"56";"05";"02";"12";"365";"0002";0;"02023";"3.3.90.39.43.00.00.000";"0020";"0000";"0202000000033";2020-12-11;-13200,78;"-";1169;NA;"000";0;"N";NA;"00000000000000000000";"0000";"SOBRA DA NE";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"57";"05";"02";"12";"361";"0002";0;"02019";"3.3.90.39.43.00.00.000";"0020";"0000";"0202000000034";2020-01-02;10560;"+";1169;NA;"000";0;"N";NA;"00000000000000000000";"0000";"TARIFA  DE  ENERGIA  ELETRICA  UTILIZADA  NO GINASIO DA E.M.E.F. PRESIDENTE GETULIO VARGAS REF. EXERCICIO 2020. MES: FAT. No: No CONOSCO: 3082967060 CONSUMO:";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"58";"05";"02";"12";"361";"0002";0;"02019";"3.3.90.39.43.00.00.000";"0020";"0000";"0202000000034";2020-12-11;-8326,73;"-";1169;NA;"000";0;"N";NA;"00000000000000000000";"0000";"SOBRA DA NE";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"59";"05";"02";"12";"361";"0002";0;"02019";"3.3.90.39.43.00.00.000";"0020";"0000";"0202000000035";2020-01-02;24000;"+";1169;NA;"000";0;"N";NA;"00000000000000000000";"0000";"TARIFA  DE ENERGIA ELETRICA UTILIZADA NA E.M.E.F. PRESIDENTE GETULIO VARGAS REF. EXERCICIO 2020. MES: FAT. No: No CONOSCO: 3082467801 CONSUMO:";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"60";"05";"02";"12";"361";"0002";0;"02019";"3.3.90.39.43.00.00.000";"0020";"0000";"0202000000035";2020-12-11;-11073,99;"-";1169;NA;"000";0;"N";NA;"00000000000000000000";"0000";"SOBRA DA NE";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"61";"08";"01";"10";"302";"0008";0;"02065";"3.3.90.39.43.00.00.000";"0040";"0000";"0202000000036";2020-01-02;48000;"+";1169;NA;"000";0;"N";NA;"00000000000000000000";"0000";"TARIFA  DE  ENERGIA ELETRICA UTILIZADA NO PREDIO DO PRONTO ATENDIMENTO REF. EXERCICIO 2020. MES: FAT. No: No CONOSCO: 3082467691 CONSUMO:";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"62";"08";"01";"10";"302";"0008";0;"02065";"3.3.90.39.43.00.00.000";"0040";"0000";"0202000000036";2020-12-11;-3120,94;"-";1169;NA;"000";0;"N";NA;"00000000000000000000";"0000";"SOBRA DA NE";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"63";"08";"01";"10";"301";"0006";0;"02059";"3.3.90.39.43.00.00.000";"0040";"0000";"0202000000037";2020-01-02;12000;"+";1169;NA;"000";0;"N";NA;"00000000000000000000";"0000";"TARIFA  DE ENERGIA ELETRICA UTILIZADA NO PREDIO DO ESF 01 NO REF. EXERCICIO 2020. MES: FAT. No: No CONOSCO: 3085733400 CONSUMO:";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"64";"08";"01";"10";"301";"0006";0;"02059";"3.3.90.39.43.00.00.000";"0040";"0000";"0202000000037";2020-09-14;-100;"-";1169;NA;"000";0;"N";NA;"00000000000000000000";"0000";"por nao ter necessidade no presente";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"65";"08";"01";"10";"301";"0006";0;"02059";"3.3.90.39.43.00.00.000";"0040";"0000";"0202000000037";2020-09-21;-180;"-";1169;NA;"000";0;"N";NA;"00000000000000000000";"0000";"por nao ter necessidade no presente";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"66";"08";"01";"10";"301";"0006";0;"02059";"3.3.90.39.43.00.00.000";"0040";"0000";"0202000000037";2020-12-11;-2343,11;"-";1169;NA;"000";0;"N";NA;"00000000000000000000";"0000";"SOBRA DA NE";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"67";"07";"02";"15";"452";"0017";0;"02045";"3.3.90.39.43.00.00.000";"0001";"0000";"0202000000038";2020-01-02;192000;"+";1169;NA;"000";0;"N";NA;"00000000000000000000";"0000";"TARIFA  DE  ENERGIA  ELETRICA  UTILIZADA  NA  ILUMINACAO  PUBLICA  NO  REF. EXERCICIO 2020. MES: FAT. No: No CONOSCO: 3082467837 CONSUMO:";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"68";"07";"02";"15";"452";"0017";0;"02045";"3.3.90.39.43.00.00.000";"0001";"0000";"0202000000038";2020-12-15;-17684,45;"-";1169;NA;"000";0;"N";NA;"00000000000000000000";"0000";"SOBRA DA NE NO EXERCICIO DE 2020";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"69";"07";"02";"15";"452";"0017";0;"02045";"3.3.90.39.25.00.00.000";"0001";"0000";"0202000000039";2020-01-02;6000;"+";1169;NA;"000";0;"N";NA;"00000000000000000000";"0000";"TAXA  DE  ADMINISTRACAO  PELA  COBRANCA  DA CIP ATRAVES DA CONTA DE ENERGIA ELETRICA REF. EXERCICIO 2020. MES: FAT. No: No CONOSCO: 3082467837";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"70";"08";"01";"10";"785";"0008";0;"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000000040";2020-01-02;4000;"+";4295;NA;"000";0;"N";NA;"00000000000000000000";"0000";"DIARIAS  PARA  VIAGENS REALIZADAS PARA TRANSPORTE DE PACIENTES ENCAMINHADOS PELA  SECR. DE SAUDE PARA CONSULTAS E EXAMES EM DIVERSAS ESPECIALIDADES NOS MUNICIPIOS  DA  REGIAO E CAPITAL E FORA DO ESTADO NO EXERCICIO 2020 CONF RD 10 EM ANEXO.";"NSA";"00";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"71";"08";"01";"10";"785";"0008";0;"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000000040";2020-02-20;-139,33;"-";4295;NA;"000";0;"N";NA;"00000000000000000000";"0000";"DEVOLUCAO DEVIDO CANCELAMENTO DA CONSULTA DA PACIENTE.";"NSA";"00";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"72";"08";"01";"10";"785";"0008";0;"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000000041";2020-01-02;4000;"+";321;NA;"000";0;"N";NA;"00000000000000000000";"0000";"DIARIAS  PARA  VIAGENS REALIZADAS PARA TRANSPORTE DE PACIENTES ENCAMINHADOS PELA  SECR. DE SAUDE PARA CONSULTAS E EXAMES EM DIVERSAS ESPECIALIDADES NOS MUNICIPIOS  DA  REGIAO E CAPITAL E FORA DO ESTADO NO EXERCICIO 2020 CONF RD 10 EM ANEXO NE 40.";"NSA";"00";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"73";"08";"01";"10";"785";"0008";0;"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000000042";2020-01-02;4000;"+";150;NA;"000";0;"N";NA;"00000000000000000000";"0000";"DIARIAS  PARA  VIAGENS REALIZADAS PARA TRANSPORTE DE PACIENTES ENCAMINHADOS PELA  SECR. DE SAUDE PARA CONSULTAS E EXAMES EM DIVERSAS ESPECIALIDADES NOS MUNICIPIOS  DA  REGIAO E CAPITAL E FORA DO ESTADO NO EXERCICIO 2020 CONF RD 10 EM ANEXO NE 40.";"NSA";"00";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"74";"08";"01";"10";"785";"0008";0;"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000000043";2020-01-02;4000;"+";1342;NA;"000";0;"N";NA;"00000000000000000000";"0000";"DIARIAS  PARA  VIAGENS REALIZADAS PARA TRANSPORTE DE PACIENTES ENCAMINHADOS PELA  SECR. DE SAUDE PARA CONSULTAS E EXAMES EM DIVERSAS ESPECIALIDADES NOS MUNICIPIOS  DA  REGIAO E CAPITAL E FORA DO ESTADO NO EXERCICIO 2020 CONF RD 10 EM ANEXO NE 40.";"NSA";"00";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"75";"08";"01";"10";"785";"0008";0;"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000000044";2020-01-02;2000;"+";4876;NA;"000";0;"N";NA;"00000000000000000000";"0000";"DIARIAS  PARA  VIAGENS REALIZADAS PARA TRANSPORTE DE PACIENTES ENCAMINHADOS PELA  SECR. DE SAUDE PARA CONSULTAS E EXAMES EM DIVERSAS ESPECIALIDADES NOS MUNICIPIOS  DA  REGIAO E CAPITAL E FORA DO ESTADO NO EXERCICIO 2020 CONF RD 10 EM ANEXO NE 40.";"NSA";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"76";"08";"01";"10";"785";"0008";0;"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000000044";2020-11-30;-21,01;"-";4876;NA;"000";0;"N";NA;"00000000000000000000";"0000";"por nao ter necessidade no presente";"NSA";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"77";"08";"01";"10";"785";"0008";0;"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000000045";2020-01-02;4000;"+";4616;NA;"000";0;"N";NA;"00000000000000000000";"0000";"DIARIAS  PARA  VIAGENS REALIZADAS PARA TRANSPORTE DE PACIENTES ENCAMINHADOS PELA  SECR. DE SAUDE PARA CONSULTAS E EXAMES EM DIVERSAS ESPECIALIDADES NOS MUNICIPIOS  DA  REGIAO E CAPITAL E FORA DO ESTADO NO EXERCICIO 2020 CONF RD 10 EM ANEXO NE 40.";"NSA";"00";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"78";"08";"01";"10";"785";"0008";0;"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000000046";2020-01-02;800;"+";5713;NA;"000";0;"N";NA;"00000000000000000000";"0000";"DIARIAS  PARA  VIAGENS REALIZADAS PARA TRANSPORTE DE PACIENTES ENCAMINHADOS PELA  SECR. DE SAUDE PARA CONSULTAS E EXAMES EM DIVERSAS ESPECIALIDADES NOS MUNICIPIOS  DA  REGIAO E CAPITAL E FORA DO ESTADO NO EXERCICIO 2020 CONF RD 10 EM ANEXO NE 40.";"NSA";"00";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"79";"08";"01";"10";"785";"0008";0;"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000000046";2020-09-16;-41,82;"-";5713;NA;"000";0;"N";NA;"00000000000000000000";"0000";"CANCELAMENTO DA DIARIA No 574/2020, CONFORME MEMORANDO 128/2020, DEVIDO PLANTAO, ORA COMPENSADO O PAGAMENTO COM A DIARIA No 592/2020.";"NSA";"00";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"80";"08";"01";"10";"785";"0008";0;"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000000047";2020-01-02;1000;"+";52;NA;"000";0;"N";NA;"00000000000000000000";"0000";"DIARIAS  PARA  VIAGENS REALIZADAS PARA TRANSPORTE DE PACIENTES ENCAMINHADOS PELA  SECR. DE SAUDE PARA CONSULTAS E EXAMES EM DIVERSAS ESPECIALIDADES NOS MUNICIPIOS  DA  REGIAO E CAPITAL E FORA DO ESTADO NO EXERCICIO 2020 CONF RD 10 EM ANEXO NE 40.";"NSA";"00";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"81";"08";"01";"10";"785";"0008";0;"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000000047";2020-10-30;-121,78;"-";52;NA;"000";0;"N";NA;"00000000000000000000";"0000";"por nao ter necessidade conforme solicitacao da sec. saude memo 139/2020 em anexo a NE 1613.";"NSA";"00";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"82";"08";"01";"10";"301";"0006";0;"02061";"3.3.90.39.50.03.00.000";"0040";"0000";"0202000000050";2020-01-02;6080;"+";7129;NA;"000";6;"N";NA;"00000000000000000011";"2019";"SERVICOS  MEDICOS  ESPECIALIZADOS  EM  PEDIATRIA, PARA ATENDIMENTO JUNTO AO NASF CONF RD 09 E CONTRATO No 026/2019. PROCESSO No 20/19 PREGAO No 11 /19 EDITAL No 11/19 VIGENCIA ATE 18.01.2020";"PRP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"83";"08";"01";"10";"302";"0008";0;"02065";"3.3.90.39.50.03.00.000";"0040";"0000";"0202000000051";2020-01-02;55000;"+";5433;NA;"000";6;"N";NA;"00000000000000000063";"2018";"SERVICOS  MEDICOS PARA ATENDIMENTO JUNTO A UNIDADE BASICA DE SAUDE 3o TURNO ATENDIMENTO        AMPLIADO DE ESF NOTURNO CONF CONTRATO No 107/18 E PEDIDO No 04/2020 EM ANEXO. PROCESSO 136/18 EDITAL 72/18 PREGAO 63/18 VIGENCIA ATE 25.06.2020";"PRP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"84";"08";"01";"10";"301";"0006";0;"02061";"3.3.90.39.50.03.00.000";"0040";"0000";"0202000000052";2020-01-02;8000;"+";5433;NA;"000";6;"N";NA;"00000000000000000063";"2018";"SERVICOS  MEDICOS  PARA  ATENDIMENTO  JUNTO  A  UNIDADE  BASICA  DE SAUDE - ESF/NASF  CONF      CONTRATO  No  107/18  E  RD  04/2020 EM ANEXO NE 51. PROCESSO 136/18 EDITAL 72/18 PREGAO 63/18 VIGENCIA ATE 25.06.2020";"PRP";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"85";"08";"01";"10";"301";"0006";0;"02059";"3.3.90.39.78.00.00.000";"0040";"0000";"0202000000053";2020-01-02;1246,23;"+";5419;NA;"000";0;"N";NA;"00000000000000000031";"2017";"SERVICO  DE  RECOLHIMENTO,TRANSPORTE E DESTINACAO FINAL DE LIXO CONTAMINADO GRUPO  A  E  E,       DOS ESFS CONF CONTRATO No 009/2017 E ADITIVO 001/19 E PEDIDO 008/2020 EM ANEXO. PROCESSO 51/17 DISPENSA 31/17 VIGENCIA ATE 02.02.2020";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"86";"08";"01";"10";"303";"0008";0;"02069";"3.3.90.39.50.99.00.000";"0040";"0000";"0202000000054";2020-01-02;40000;"+";1858;NA;"000";0;"N";NA;"00000000000000000003";"2018";"EXAMES  LABORATORIAS  PARA PACIENTES ATENDIDOS NA REDE BASICA DE SAUDE CONF CONTRATO 09/2018 E RD 03/2020 EM ANEXO. PROCESSO 205/18 EDITAL 106/18 CHAMAMENTO PUBLICO 03/18 VIGENCIA ATE 25.10.2020";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"87";"08";"01";"10";"302";"0008";0;"02065";"3.3.90.39.50.99.00.000";"0040";"0000";"0202000000055";2020-01-02;15970,97;"+";47;NA;"000";2;"N";NA;"00000000000000000002";"2018";"SERVICOS  DE  ATENDIMENTO  DE  URGENCIA  E EMERGENCIA COM PLANTAO MEDICO 24 HORAS  CONF    CONTRATO  No  10/2018,  ADITIVO  001/19  E RD 06 EM ANEXO. PROCESSO 027/18 INEXIGIBILIDADE 002/18 VALOR MENSAL: 16.769,52 VIGENCIA ATE 01.02.2020";"PRI";"01";"X";"N";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"88";"08";"01";"10";"301";"0006";0;"01421";"3.3.93.39.00.00.00.000";"0040";"0000";"0202000000056";2020-01-02;20777,78;"+";912;NA;"000";0;"N";NA;"00000000000000000000";"0000";"CONSULTAS  E  EXAMES  ESPECIALIZADOS  A  PACIENTES  ENCAMINHADOS  PELA REDE BASICA DE SAUDE DO MUNICIPIO CONF RD 02 EM ANEXO.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"89";"11";"01";"04";"122";"0000";0;"00002";"3.1.71.70.01.00.00.000";"0001";"0000";"0202000000057";2020-01-02;11723,12;"+";451;NA;"000";0;"N";NA;"00000000000000000000";"0000";"CONTRIBUICAO  MENSAL  DE  CONSORCIADO  CODIS/COFRON  PARA O EXERCICIO 2020. CONF.  CONTRATO DE RATEIO 007/2020, ATA 05/19, OFICIO 017/19 E PEDIDO 11 EM ANEXO. VALOR MENSAL = R$ 976,92";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"90";"11";"01";"04";"122";"0000";0;"00002";"3.1.71.70.01.00.00.000";"0001";"0000";"0202000000057";2020-12-18;-0,03;"-";451;NA;"000";0;"N";NA;"00000000000000000000";"0000";"por nao ter necessidade no presente";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"91";"11";"01";"04";"122";"0000";0;"00002";"3.3.71.70.01.00.00.000";"0001";"0000";"0202000000058";2020-01-02;3453,46;"+";451;NA;"000";0;"N";NA;"00000000000000000000";"0000";"CONTRIBUICAO  MENSAL  DE  CONSORCIADO  CODIS/COFRON  PARA O EXERCICIO 2020. CONF.  CONTRATO DE RATEIO 007/2020, ATA 05/19, OFICIO 017/19 E PEDIDO 11 EM ANEXO NE 57. VALOR MENSAL = R$ 287,79";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"92";"11";"01";"04";"122";"0000";0;"00002";"4.4.71.70.01.00.00.000";"0001";"0000";"0202000000059";2020-01-02;377,49;"+";451;NA;"000";0;"N";NA;"00000000000000000000";"0000";"CONTRIBUICAO  MENSAL  DE  CONSORCIADO  CODIS/COFRON  PARA O EXERCICIO 2020. CONF.  CONTRATO DE RATEIO 007/2020, ATA 05/19, OFICIO 017/19 E PEDIDO 11 EM ANEXO NE 57. VALOR MENSAL = R$ 31,46";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"93";"08";"01";"10";"303";"0008";0;"02067";"3.3.71.70.01.00.00.000";"0040";"0000";"0202000000060";2020-01-02;8751,6;"+";451;NA;"000";0;"N";NA;"00000000000000000000";"0000";"RATEIO  PARA MANUTENCAO DO SAMU AVANCADO CONFORME CONTRATO DE RATEIO 009/18 E  ADITIVO  001    ENTRE  COFRON, FUMSSAR, SANTA ROSA E INDEPENDENCIA E LEI MUNICIPAL 2141/10. RD 07 EM ANEXO. VALOR MENSAL = R$ 729,30";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"94";"12";"01";"09";"122";"0001";0;"02107";"3.3.90.35.01.00.00.000";"0050";"0000";"0202001000061";2020-01-02;3250;"+";6989;NA;"000";0;"N";NA;"00000000000000000032";"2019";"SERVICOS  DE ASSESSORIA E GERENCIAMENTO DA CARTEIRA DE INVESTIMENTOS PARA O FUNDO DA PREVIDENCIA SOCIAL CONF CONTRATO No 041/19. PROCESSO No 81/19 DISPENSA 32/19 VALOR MENSAL R$ 650,00 VIG. MAIO/2020";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"95";"04";"01";"04";"129";"0001";0;"02118";"3.3.90.35.01.00.00.000";"0001";"0000";"0202000000062";2020-01-02;455;"+";5964;NA;"000";0;"N";NA;"00000000000000000002";"2019";"ASSESSORIA  PARA APURACAO DO INDICE DE RETORNO NO RECOLHIMENTO DO ICMS CONF CONTRATO No 002/2019. VIG. 21.01.2020";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"96";"07";"02";"15";"452";"0010";0;"02042";"3.3.90.39.78.00.00.000";"0001";"0000";"0202000000063";2020-01-02;127498,8;"+";6911;NA;"904";4;"N";NA;"00000000000000000006";"2018";"COLETA  E TRANSPORTE ATE ATERRO LICENCIADO, DOS RESIDUOS SOLIDOS PRODUZIDOS NO  PERIMETRO        URBANO  DO MUNICIPIO DE INDEPENDENCIA CONF CONTRATO No 151/2018 E TERMO ADITIVO 002/19. PROCESSO 121/18 EDITAL 64/18 TOMADA DE PRECOS 06/18 VALOR MENSAL R$ 15.238,90 VIGENCIA 11.09.20";"TMP";"01";"X";"N";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"97";"07";"02";"15";"452";"0010";0;"02042";"3.3.90.39.78.00.00.000";"0001";"0000";"0202000000063";2020-10-02;-0,04;"-";6911;NA;"904";4;"N";NA;"00000000000000000006";"2018";"NAO TEM NECESSIDADE DO MESMO.";"TMP";"01";"X";"N";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"98";"03";"01";"04";"126";"0001";0;"02011";"3.3.90.35.01.00.00.000";"0001";"0000";"0202000000067";2020-01-02;314,97;"+";5821;NA;"000";0;"N";NA;"00000000000000000001";"2018";"CONSULTORIA  NA  AREA  DE TI PARA SUPORTE E MONITORAMENTO CENTRALIZADO CONF CONTRATO No 001/18 E ADITIVO 002/2019. PROCESSO 06/2018 DISPENSA 01/2018 VIGENCIA 11.01.2020";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"99";"07";"02";"15";"452";"0010";0;"02042";"3.3.90.39.78.00.00.000";"0001";"0000";"0202000000068";2020-01-02;79950;"+";6699;NA;"903";2;"N";NA;"00000000000000000004";"2018";"ATERRO  LICENCIADO  PARA  RECEBIMENTO  DE  RESIDUOS SOLIDOS DO MUNICIPIO DE INDEPENDENCIA    CONF  CONTRATO  No  033/2018  E  TERMO  ADITIVO  001/19. PROCESSO 45/18 INEXIGIBILIDADE 04/18 VIGENCIA 21.09.2020";"PRI";"01";"X";"N";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"100";"03";"01";"04";"131";"0001";0;"02117";"3.3.90.39.92.00.00.000";"0001";"0000";"0202000000069";2020-01-02;1200;"+";1184;NA;"000";0;"N";NA;"00000000000000000042";"2017";"PRESTACAO  DE SERVICOS DE COMUNICACAO ATRAVES DE INFORMATIVO MUNICIPAL PARA DIVULGACAO       DE AVISOS E MATERIAS DE INTERESSE PUBLICO CONF CONTRATO No 45/17 E TERMO ADITIVO 002/19. PROCESSO 76/2017 DISPENSA 42/2017 VIGENCIA 02.03.2020";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"101";"03";"01";"04";"122";"0001";0;"02003";"3.3.90.39.77.00.00.000";"0001";"0000";"0202000000070";2020-01-02;200;"+";5383;NA;"000";0;"N";NA;"00000000000000000081";"2017";"MONITORAMENTO  ATRAVES DE CENTRAL DE ALARMES DO PREDIO DO PALACIO MUNICIPAL CONF CONTRATO No 136/2017 E ADITIVO 002/18. PROCESSO 184/17 DISPENSA 81/17 VIGENCIA 28.02.2020";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"102";"02";"03";"04";"122";"0001";0;"02006";"3.3.90.35.01.00.00.000";"0001";"0000";"0202000000071";2020-01-02;24039,84;"+";264;NA;"000";2;"N";NA;"00000000000000000022";"2017";"ASSESSORIA  TECNICA  E JURIDICA PRESTADAS AO MUNICIPIO CONF CONTRATO 207/17 E TERMO ADITIVO 002/19. PROCESSO 285/17 INEXIGIBILIDADE 22/17 VIGENCIA 21.11.2020";"PRI";"01";"X";"N";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
